,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,CLEAN_TP9,CLEAN_AF7,CLEAN_AF8,CLEAN_TP10
47:47.5,-8.977634454,-8.541372581,3.624988623,-5.949997736,-1.320804756,0.057767114,0.023387337,-0.045813661
47:47.5,-15.4245209,-8.541372581,5.236710235,-21.66428345,-1.651440034,0.072227878,0.029241858,-0.057282133
47:47.5,11.5718161,-5.317929358,7.251362249,-9.17344096,-1.991249068,0.087089869,0.035258817,-0.069068808
47:47.5,-5.351260827,-5.317929358,9.266014264,-6.352928139,-2.35092286,0.10282067,0.041627519,-0.081544515
47:47.5,-18.24503372,-8.541372581,4.430849429,-4.741206528,-2.731960059,0.119485828,0.048374501,-0.094761237
47:47.5,-3.739539216,-5.72085976,2.819127817,26.6873649,-3.124735176,0.136664358,0.055329325,-0.108385102
47:47.5,-11.39521687,-8.541372581,2.416197414,23.46392168,-3.531869119,0.154470891,0.062538398,-0.12250702
47:47.5,-11.79814727,-8.138442178,3.22205822,-9.979301766,-3.97578329,0.173886055,0.070398735,-0.137904704
47:47.5,-14.21572969,-3.303277343,5.236710235,-31.73754352,-4.45764707,0.194960994,0.078931041,-0.154618714
47:47.5,-21.87140735,-8.541372581,2.416197414,-21.66428345,-4.968897453,0.217321195,0.087983693,-0.172352032
47:47.5,-15.0215905,-9.75016379,-1.613106615,2.511540725,-5.515735018,0.241237847,0.097666482,-0.191319734
47:47.5,4.319068843,-8.944302984,-1.613106615,17.01703523,-6.083364511,0.266063862,0.107717432,-0.211008629
47:47.5,1.901486426,-8.138442178,2.819127817,-1.517763304,-6.671449281,0.291784514,0.118130581,-0.231407038
47:47.5,-17.84210332,-10.5560246,3.624988623,-26.09651788,-7.292990412,0.318968424,0.129136138,-0.252965921
47:47.5,-2.127817604,-13.37653742,4.027919026,-19.24670103,-7.945265795,0.347496537,0.140685903,-0.275590857
47:47.5,4.319068843,-13.77946782,6.042571041,13.79359201,-8.617136944,0.376881695,0.152582648,-0.298895495
47:47.5,-11.79814727,-12.57067661,3.22205822,32.32839054,-9.309539226,0.40716481,0.164842935,-0.32291228
47:47.5,-10.18642566,-8.944302984,5.639640638,3.317401531,-10.02633769,0.438514923,0.177535203,-0.347775275
47:47.5,-8.977634454,-10.5560246,3.22205822,-30.52875231,-10.76521145,0.470830529,0.190618355,-0.373403977
47:47.5,-13.81279929,-11.7648158,-3.224828227,-22.47014426,-11.53667835,0.504571637,0.20427863,-0.400163211
47:47.5,-17.03624251,-12.97360701,-2.821897824,-1.114832901,-12.34162541,0.539777044,0.218531735,-0.428083743
47:47.6,-9.783495259,-19.42049346,-2.821897824,2.108610322,-13.17320791,0.576147387,0.23325647,-0.456928157
47:47.6,8.348372872,-17.80877185,0.4015454,1.705679919,-14.03407318,0.613798449,0.248499712,-0.486788278
47:47.6,5.930790455,-10.5560246,1.610336608,27.49322571,-14.66216752,0.641268973,0.259621306,-0.508574466
47:47.6,-10.18642566,-10.15309419,-2.016037018,15.00238322,-15.03014648,0.657363011,0.266137066,-0.521338248
47:47.6,-35.57104105,-14.18239822,-3.62775863,-16.02325781,-15.26271738,0.667534802,0.270255173,-0.529405242
47:47.6,-24.69192017,-14.58532863,1.610336608,-4.338276125,-15.28367511,0.668451416,0.270626269,-0.530132186
47:47.6,-35.57104105,-14.18239822,-3.62775863,-16.02325781,-15.24181198,0.666620477,0.269885003,-0.528680114
47:47.6,-35.57104105,-14.18239822,-3.62775863,-16.02325781,-15.14273302,0.66228713,0.268130623,-0.525243444
47:47.6,-35.57104105,-14.18239822,-3.62775863,-16.02325781,-14.84240772,0.649152012,0.262812798,-0.514826309
47:47.6,-35.57104105,-14.18239822,-3.62775863,-16.02325781,-14.36747339,0.628380141,0.254403191,-0.498352655
47:47.6,-35.57104105,-14.18239822,-3.62775863,-16.02325781,-13.90874104,0.608316885,0.24628047,-0.482440986
47:47.6,-8.574704051,-12.57067661,3.22205822,-15.217397,-13.46086661,0.588728514,0.238350009,-0.466905936
47:47.6,-8.977634454,-12.97360701,-1.613106615,-27.70823949,-12.94586009,0.566204034,0.229230848,-0.449042332
47:47.6,0.692695217,-11.3618854,-7.657062659,-13.60567539,-12.40743871,0.542655475,0.219697083,-0.430366555
47:47.6,-6.962982439,-10.15309419,-4.836549838,4.52619274,-11.68999687,0.511277222,0.206993423,-0.405481244
47:47.6,-6.560052036,-9.347233387,2.416197414,20.24047845,-10.78031085,0.471490921,0.190885718,-0.373927718
47:47.6,2.304416828,-9.347233387,3.624988623,1.705679919,-9.789006007,0.428134914,0.173332798,-0.339543147
47:47.6,-13.40986889,-11.7648158,4.430849429,-7.561719348,-8.678254232,0.37955474,0.153664845,-0.30101542
47:47.6,-13.81279929,-12.16774621,3.624988623,15.40531362,-7.623631879,0.333429459,0.134990768,-0.264434608
47:47.6,1.901486426,-10.15309419,2.416197414,14.59945281,-6.652084833,0.290937585,0.117787697,-0.23073536
47:47.6,13.98939851,-8.944302984,4.027919026,-5.547067333,-5.65148025,0.247174841,0.100070108,-0.196028217
47:47.6,13.98939851,-11.3618854,4.430849429,10.97307919,-4.673194664,0.204388249,0.082747718,-0.162095234
47:47.6,9.960094484,-10.15309419,3.624988623,13.79359201,-3.638195367,0.159121208,0.064421105,-0.126195071
47:47.6,-4.948330424,-8.944302984,3.624988623,-8.770510557,-2.537408987,0.110976883,0.044929608,-0.088013005
47:47.6,-15.0215905,-10.15309419,4.430849429,0.496888711,-1.455643292,0.063664453,0.025774908,-0.050490694
47:47.6,-5.351260827,-4.914998955,8.863083861,9.361357575,-0.37662887,0.016472354,0.006668924,-0.013063814
47:47.6,5.124929649,-5.317929358,7.654292652,-21.26135305,0.872206324,-0.038147078,-0.015444057,0.030253499
47:47.6,3.513208037,-10.958955,-0.001385003,-16.42618821,2.2945132,-0.10035352,-0.04062868,0.07958788
47:47.6,7.945442469,-11.3618854,0.804475803,8.555496769,3.817968949,-0.166983839,-0.067604335,0.132430728
47:47.7,17.61577214,-8.138442178,5.639640638,20.24047845,5.486406997,-0.239955148,-0.097147175,0.190302457
47:47.7,5.930790455,-7.332581372,4.027919026,7.34670556,7.177756378,-0.313928514,-0.127095703,0.248968893
47:47.7,5.527860052,-12.16774621,2.013267011,-14.4115362,8.88431616,-0.388567126,-0.157313559,0.30816292
47:47.7,-2.93367841,-10.958955,6.042571041,12.9877312,10.70364656,-0.468137908,-0.189528232,0.371268527
47:47.7,-9.380564857,-13.37653742,4.027919026,25.47857369,12.6091442,-0.551477326,-0.223268659,0.437362946
47:47.7,-5.75419123,-9.75016379,4.833779832,-0.711902498,14.12713983,-0.61786884,-0.250147632,0.490016404
47:47.7,9.557164081,-2.497416537,3.22205822,-26.90237869,15.22073957,-0.665698848,-0.269511876,0.527949193
47:47.7,16.80991133,-6.929650969,0.804475803,-32.94633473,16.09326428,-0.703859851,-0.28496157,0.558213735
47:47.7,9.557164081,-2.497416537,3.22205822,-26.90237869,16.61040076,-0.726477488,-0.294118446,0.57615122
47:47.7,9.557164081,-2.497416537,3.22205822,-26.90237869,17.06788677,-0.746486234,-0.302219098,0.592019659
47:47.7,9.557164081,-2.497416537,3.22205822,-26.90237869,17.47494206,-0.764289327,-0.309426779,0.606138848
47:47.7,9.557164081,-2.497416537,3.22205822,-26.90237869,17.56185549,-0.768090599,-0.310965745,0.609153543
47:47.7,9.557164081,-2.497416537,3.22205822,-26.90237869,17.38296926,-0.760266777,-0.307798228,0.602948664
47:47.7,-8.171773648,-11.7648158,3.624988623,-14.8144666,17.24378003,-0.754179154,-0.30533362,0.598120722
47:47.7,-8.574704051,-12.16774621,2.416197414,-12.79981459,17.1314328,-0.749265502,-0.3033443,0.594223827
47:47.7,0.692695217,-6.123790163,5.236710235,8.958427172,16.92895032,-0.740409667,-0.299758967,0.587200485
47:47.7,4.319068843,-4.914998955,8.460153458,21.04633926,16.70522381,-0.730624698,-0.295797467,0.579440269
47:47.7,26.0773106,-7.735511775,2.013267011,4.52619274,16.19987501,-0.70852261,-0.286849314,0.561911653
47:47.7,37.76229229,-4.109138149,-0.404315406,-7.964649751,15.39196274,-0.673187516,-0.272543705,0.533888269
47:47.7,9.960094484,-4.109138149,3.22205822,2.914471128,14.46290767,-0.632554084,-0.256093034,0.501662905
47:47.7,-17.84210332,-6.526720566,5.236710235,19.03168725,13.34951188,-0.58385827,-0.236378264,0.463043467
47:47.7,-11.39521687,-5.72085976,5.236710235,5.734983949,12.40998559,-0.542766865,-0.21974218,0.430454896
47:47.7,7.542512067,-3.706207746,4.833779832,-9.576371363,11.69512396,-0.511501462,-0.207084208,0.405659083
47:47.7,-13.00693848,-4.914998955,2.416197414,-18.03790982,10.98700341,-0.480530888,-0.194545599,0.381097091
47:47.7,-9.783495259,-7.332581372,-0.001385003,-19.24670103,10.38981809,-0.454412212,-0.183971308,0.360383019
47:47.7,12.78060731,-4.914998955,6.445501444,4.123262337,9.733664988,-0.425714502,-0.172352881,0.337623579
47:47.7,17.61577214,-5.72085976,3.22205822,-3.532415319,9.001638791,-0.393698384,-0.159390978,0.312232393
47:47.7,2.707347231,-8.944302984,-2.418967421,5.332053546,8.370842799,-0.366109701,-0.148221546,0.290352494
47:47.7,-17.03624251,-9.347233387,-0.807245809,17.41996563,7.806960007,-0.341447553,-0.138236938,0.270793559
47:47.8,-24.69192017,-8.541372581,-1.613106615,4.52619274,6.978415832,-0.305210096,-0.123566003,0.242054533
47:47.8,-12.60400808,-7.332581372,0.804475803,1.302749516,5.880450219,-0.257189141,-0.104124452,0.203970308
47:47.8,8.348372872,-7.735511775,-6.44827145,-18.84377063,4.650622272,-0.203401016,-0.082348031,0.161312285
47:47.8,-0.113165589,-4.914998955,-7.254132256,-10.78516257,3.205713016,-0.14020603,-0.05676319,0.111193913
47:47.8,-6.962982439,-9.347233387,-0.404315406,-3.935345722,1.785309835,-0.078082848,-0.031612275,0.061925564
47:47.8,-0.113165589,-10.958955,-1.210176212,-13.20274499,0.405010042,-0.017713641,-0.007171466,0.014048248
47:47.8,14.39232892,-6.526720566,-2.418967421,-23.27600506,-1.123626816,0.049143281,0.01989593,-0.038974313
47:47.8,2.304416828,-9.75016379,-2.016037018,-3.129484916,-2.747668944,0.120172876,0.048652656,-0.095306118
47:47.8,-2.93367841,-13.37653742,-2.821897824,-0.308972095,-4.028786746,0.17620423,0.071337261,-0.139743191
47:47.8,-5.75419123,-14.18239822,-1.210176212,-2.32362411,-4.943857995,0.216226062,0.087540322,-0.171483509
47:47.8,-2.93367841,-13.37653742,-2.821897824,-0.308972095,-5.660951997,0.247589101,0.100237823,-0.196356755
47:47.8,-2.93367841,-13.37653742,-2.821897824,-0.308972095,-6.058691489,0.264984755,0.10728055,-0.210152816
47:47.8,-2.93367841,-13.37653742,-2.821897824,-0.308972095,-6.434426747,0.281418025,0.113933651,-0.223185634
47:47.8,-2.93367841,-13.37653742,-2.821897824,-0.308972095,-6.795658408,0.297216962,0.120329938,-0.235715377
47:47.8,-2.93367841,-13.37653742,-2.821897824,-0.308972095,-6.884294372,0.301093571,0.121899405,-0.23878982
47:47.8,-8.574704051,-10.958955,-1.210176212,11.77893999,-6.755940092,0.29547983,0.11962665,-0.234337701
47:47.8,-7.365912842,-10.15309419,-4.433619436,4.52619274,-6.657824797,0.29118863,0.117889334,-0.230934457
47:47.9,-23.08019856,-11.7648158,-2.016037018,-3.935345722,-6.574999215,0.287566145,0.116422751,-0.228061554
47:47.9,-10.99228647,-7.332581372,-2.016037018,-10.38223217,-6.420470758,0.280807642,0.113686534,-0.222701554
47:47.9,1.09562562,-5.317929358,-7.254132256,-22.06721385,-6.248722951,0.273296028,0.110645415,-0.21674428
47:47.9,8.348372872,-4.914998955,-5.642410644,-29.72289151,-5.837315344,0.255302581,0.103360668,-0.202474125
47:47.9,5.527860052,-4.109138149,-0.807245809,-5.547067333,-5.16931599,0.22608676,0.091532481,-0.179303784
47:47.9,11.16888569,-4.512068552,0.4015454,-8.367580154,-4.395805208,0.19225626,0.077836015,-0.152473656
47:47.9,6.333720858,-5.317929358,-0.807245809,-20.85842264,-3.462736401,0.151447282,0.061314273,-0.120109071
47:47.9,-6.962982439,-7.332581372,-1.613106615,4.123262337,-2.738332253,0.119764524,0.048487333,-0.094982264
47:47.9,8.751303275,-2.90034694,1.610336608,7.749635963,-2.271304645,0.099338464,0.040217729,-0.078782864
47:47.9,-0.113165589,-4.109138149,5.236710235,0.899819113,-1.845973279,0.080736043,0.032686435,-0.064029747
47:47.9,-17.43917291,-6.123790163,5.236710235,-3.129484916,-1.568806865,0.068613809,0.027778682,-0.054415905
47:47.9,-6.560052036,-5.317929358,0.804475803,-16.42618821,-1.257947409,0.055017967,0.022274329,-0.04363338
47:47.9,-1.724887201,-5.72085976,1.610336608,-4.741206528,-0.897090262,0.03923541,0.015884674,-0.031116627
47:47.9,-3.739539216,-5.72085976,6.445501444,-5.949997736,-0.67144547,0.029366541,0.011889207,-0.023289873
47:47.9,-23.08019856,-10.5560246,5.236710235,-8.367580154,-0.544621486,0.023819729,0.00964355,-0.018890835
47:47.9,-23.88605936,-12.16774621,3.22205822,-13.20274499,-0.191724919,0.008385339,0.003394851,-0.006650204
47:47.9,2.707347231,-11.3618854,2.013267011,-32.54340433,0.390196282,-0.017065742,-0.00690916,0.013534415
47:47.9,4.319068843,-9.75016379,2.416197414,-19.24670103,1.067820628,-0.046702524,-0.018907776,0.03703861
47:47.9,-24.28898976,-10.15309419,-0.404315406,-9.17344096,1.921991896,-0.084060816,-0.034032488,0.066666542
47:47.9,-8.574704051,-12.97360701,-2.016037018,-5.949997736,2.714023062,-0.11870133,-0.048056893,0.094139071
47:47.9,-4.948330424,-12.57067661,-1.210176212,-9.979301766,3.428161318,-0.149935095,-0.060702056,0.118909794
47:47.9,-0.113165589,-12.97360701,-3.62775863,-15.62032741,4.249975353,-0.185878201,-0.075253822,0.147415377
47:47.9,-12.60400808,-8.541372581,1.207406206,-20.45549224,5.126292598,-0.224205076,-0.090770671,0.177811467
47:47.9,2.707347231,-12.16774621,-2.016037018,-8.367580154,5.837762556,-0.255322141,-0.103368587,0.202489637
47:47.9,2.707347231,-12.16774621,-2.016037018,-8.367580154,6.382852162,-0.279162344,-0.113020425,0.221396709
47:47.9,2.707347231,-12.16774621,-2.016037018,-8.367580154,6.826572791,-0.298569043,-0.120877335,0.236787679
47:47.9,2.707347231,-12.16774621,-2.016037018,-8.367580154,7.1107164,-0.310996433,-0.125908633,0.246643533
47:47.9,2.707347231,-12.16774621,-2.016037018,-8.367580154,7.405877518,-0.323905689,-0.131135017,0.256881542
47:47.9,2.707347231,-12.16774621,-2.016037018,-8.367580154,7.714598204,-0.337407989,-0.136601499,0.267589881
47:47.9,-13.81279929,-9.347233387,-3.224828227,-25.29065708,7.89961841,-0.345500089,-0.13987763,0.274007524
47:47.9,-4.142469618,-8.944302984,-5.642410644,0.093958308,7.99347393,-0.349604982,-0.141539519,0.277263013
47:47.9,-2.530748007,-9.347233387,-0.807245809,15.80824402,8.086813991,-0.353687331,-0.143192281,0.280500622
47:47.9,-10.18642566,-9.347233387,5.236710235,0.899819113,8.169108663,-0.357286596,-0.144649463,0.283355109
47:47.9,-6.560052036,-8.944302984,5.639640638,1.705679919,8.216287033,-0.359350003,-0.145484845,0.284991546
47:47.9,15.19818972,-12.57067661,4.027919026,-1.517763304,8.246810981,-0.360685008,-0.146025329,0.286050305
47:47.9,20.03335456,-7.735511775,1.207406206,-12.79981459,8.166262506,-0.357162115,-0.144599066,0.283256387
47:47.9,-1.321956798,-9.347233387,0.4015454,-11.99395378,7.968210505,-0.348500053,-0.141092182,0.276386721
47:47.9,10.76595529,-11.7648158,4.027919026,-19.24670103,7.71248793,-0.337315694,-0.136564132,0.267516684
47:47.9,5.527860052,-9.75016379,2.819127817,-36.16977796,7.375928373,-0.322595824,-0.130604711,0.255842721
47:47.9,5.527860052,-10.5560246,-0.807245809,-16.42618821,7.178225474,-0.31394903,-0.127104009,0.248985164
47:47.9,27.68903221,-8.541372581,-1.210176212,10.97307919,7.145281457,-0.312508181,-0.126520673,0.247842462
47:47.9,13.58646811,-5.317929358,-0.807245809,3.317401531,7.155197254,-0.312941861,-0.126696251,0.248186404
47:47.9,-8.574704051,-4.914998955,2.819127817,4.52619274,7.270808641,-0.317998275,-0.128743368,0.25219652
47:47.9,-5.75419123,-7.735511775,4.430849429,2.914471128,7.377148334,-0.32264918,-0.130626313,0.255885037
47:47.9,8.751303275,-6.526720566,3.22205822,9.361357575,7.465190011,-0.326499798,-0.132185257,0.258938866
47:47.9,6.333720858,-4.512068552,4.833779832,22.25513047,7.648036205,-0.334496814,-0.135422893,0.2652811
47:47.9,3.91613844,-2.90034694,8.057223055,8.152566366,7.902795779,-0.345639055,-0.139933891,0.274117735
47:47.9,-2.530748007,-2.90034694,7.251362249,-1.920693707,8.048768635,-0.352023368,-0.142518616,0.279180974
47:48.0,-17.43917291,-6.929650969,4.027919026,-16.42618821,8.085636151,-0.353635817,-0.143171425,0.280459767
47:48.0,-4.142469618,-6.929650969,4.027919026,-22.47014426,8.08595196,-0.353649629,-0.143177017,0.280470721
47:48.0,5.930790455,-5.317929358,4.430849429,-22.87307466,8.005220478,-0.350118733,-0.141747514,0.277670455
47:48.0,5.930790455,-5.317929358,4.027919026,-17.63497942,7.97934496,-0.348987033,-0.141289339,0.276772933
47:48.0,8.348372872,-6.929650969,3.22205822,-17.23204902,8.01729055,-0.350646633,-0.141961237,0.27808912
47:48.0,-6.560052036,-12.97360701,3.624988623,-11.59102338,8.01493193,-0.350543476,-0.141919473,0.278007309
47:48.0,-16.63331211,-13.77946782,4.430849429,-1.114832901,8.002770503,-0.35001158,-0.141704132,0.277585475
47:48.0,-6.560052036,-12.97360701,3.624988623,-11.59102338,8.018735841,-0.350709845,-0.141986829,0.278139252
47:48.0,-6.560052036,-12.97360701,3.624988623,-11.59102338,8.055308779,-0.35230941,-0.142634421,0.279407827
47:48.0,-6.560052036,-12.97360701,3.624988623,-11.59102338,8.116592581,-0.354989736,-0.143719567,0.281533527
47:48.0,-6.560052036,-12.97360701,3.624988623,-11.59102338,8.210772417,-0.359108814,-0.145387198,0.284800265
47:48.0,-6.560052036,-12.97360701,3.624988623,-11.59102338,8.291248035,-0.36262852,-0.146812171,0.287591656
47:48.0,-17.03624251,-11.7648158,4.027919026,-16.02325781,8.358697122,-0.365578494,-0.148006484,0.289931207
47:48.0,-24.28898976,-8.944302984,4.833779832,-18.84377063,8.443403994,-0.369283259,-0.149506379,0.292869364
47:48.0,0.289764814,-4.512068552,0.4015454,-9.979301766,8.536166543,-0.37334035,-0.151148914,0.296086942
47:48.0,12.3776769,-2.497416537,-0.001385003,-31.73754352,8.647298664,-0.378200857,-0.153116718,0.29994169
47:48.0,-8.574704051,-9.347233387,4.027919026,-23.67893546,8.781146769,-0.384054879,-0.155486751,0.304584368
47:48.0,-6.157121633,-17.00291104,3.624988623,1.302749516,8.926777083,-0.39042421,-0.15806541,0.309635726
47:48.0,18.01870254,-9.75016379,4.833779832,-24.88772667,9.088015257,-0.397476171,-0.160920436,0.315228461
47:48.0,20.43628496,-4.512068552,-0.001385003,-36.97563876,9.268156134,-0.405354867,-0.164110169,0.321476859
47:48.0,1.498556023,-11.7648158,-1.210176212,-20.05256184,9.46685119,-0.414045054,-0.16762844,0.32836883
47:48.0,-16.63331211,-13.77946782,3.22205822,2.914471128,9.686199228,-0.423638525,-0.17151241,0.335977174
47:48.0,-8.171773648,-8.541372581,6.445501444,7.34670556,9.927318466,-0.434184189,-0.175781881,0.344340677
47:48.0,-6.157121633,-9.75016379,6.445501444,-5.949997736,10.12282269,-0.442734821,-0.179243651,0.35112197
47:48.1,-16.63331211,-14.58532863,2.416197414,-14.8144666,10.26698667,-0.44904002,-0.181796346,0.356122467
47:48.1,-7.768843245,-10.15309419,-1.210176212,-8.770510557,10.3928113,-0.454543123,-0.184024308,0.360486842
47:48.1,13.18353771,-6.526720566,-4.433619436,-8.770510557,10.48156185,-0.458424744,-0.185595804,0.363565259
47:48.1,16.80991133,-12.57067661,1.610336608,-0.711902498,10.57303351,-0.462425377,-0.187215482,0.36673806
47:48.1,10.76595529,-14.98825903,4.430849429,-23.27600506,10.66963859,-0.466650525,-0.188926057,0.370088921
47:48.1,13.98939851,-12.57067661,-0.807245809,-11.99395378,10.73498018,-0.469508325,-0.190083053,0.37235537
47:48.1,13.98939851,-8.138442178,1.207406206,26.2844345,10.77699782,-0.471346021,-0.190827055,0.373812801
47:48.1,-12.20107768,-4.914998955,1.207406206,-15.62032741,10.8425562,-0.474213302,-0.191987889,0.376086771
47:48.1,-11.79814727,-5.317929358,-3.224828227,-40.60201239,10.93090044,-0.478077152,-0.193552191,0.379151094
47:48.1,4.721999246,-8.138442178,-2.821897824,-14.00860579,11.02451863,-0.482171666,-0.195209877,0.382398351
47:48.1,-3.336608813,-6.123790163,-1.210176212,11.77893999,11.13469951,-0.48699057,-0.197160837,0.386220104
